D:\Veilpay\apps\consumer-app\src\hooks\useDepositPersistenceRecovery.ts: line 44, col 20, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useDepositPersistenceRecovery.ts: line 87, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useMarketData.ts: line 75, col 84, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useMarketData.ts: line 104, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useNetworkStatus.ts: line 42, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useOTAUpdates.ts: line 13, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useOTAUpdates.ts: line 33, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useOTAUpdates.ts: line 57, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useOTAUpdates.ts: line 80, col 32, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useOnramp.ts: line 23, col 29, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 130, col 20, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 142, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 175, col 5, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 186, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 203, col 41, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 289, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 304, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePaymentTransaction.ts: line 493, col 29, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 31, col 1, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 57, col 1, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 83, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 93, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 216, col 26, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 218, col 15, Warning - Unexpected console statement. (no-console)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 226, col 22, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 248, col 15, Warning - Unexpected console statement. (no-console)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 257, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 296, col 7, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\usePushNotifications.ts: line 297, col 7, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useSecureScreen.tsx: line 20, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useSecureScreen.tsx: line 58, col 17, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useSecureScreen.tsx: line 102, col 10, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useSessionBootstrap.ts: line 11, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useSessionBootstrap.ts: line 183, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useStealthScanner.ts: line 345, col 20, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useStealthScanner.ts: line 374, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\hooks\useTransakQuote.ts: line 75, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\navigation\AppNavigator.tsx: line 169, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\AddCustomNetworkScreen.tsx: line 32, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\AddCustomNetworkScreen.tsx: line 177, col 22, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\AddCustomNetworkScreen.tsx: line 285, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 31, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 31, col 52, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 44, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 57, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 72, col 32, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 77, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 83, col 31, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 87, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 189, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\BackupWalletScreen.tsx: line 189, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BiometricSetupScreen.tsx: line 36, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BiometricSetupScreen.tsx: line 60, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BiometricSetupScreen.tsx: line 75, col 41, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BiometricSetupScreen.tsx: line 99, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\BiometricSetupScreen.tsx: line 177, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 41, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 59, col 5, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 103, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 130, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 137, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 156, col 77, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 277, col 16, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 311, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\CreateWalletScreen.tsx: line 311, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\DepositCryptoScreen.tsx: line 63, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\DepositCryptoScreen.tsx: line 493, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\DepositCryptoScreen.tsx: line 493, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 33, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 33, col 56, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 39, col 54, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 47, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 65, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 80, col 32, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 85, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 91, col 31, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 95, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 198, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\ExportPrivateKeyScreen.tsx: line 198, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 62, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 72, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 174, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 182, col 28, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 186, col 27, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 190, col 36, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 194, col 30, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 199, col 31, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 204, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 205, col 20, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 213, col 29, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 217, col 27, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 220, col 20, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 270, col 67, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 276, col 61, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 311, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 318, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 324, col 11, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 363, col 11, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 393, col 67, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 406, col 53, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\HomeDashboardScreen.tsx: line 421, col 41, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 40, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 66, col 17, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 73, col 37, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 92, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 98, col 59, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 120, col 52, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 145, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 177, col 77, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 317, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\ImportWalletScreen.tsx: line 317, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnboardingScreen.tsx: line 42, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnboardingScreen.tsx: line 45, col 31, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnboardingScreen.tsx: line 50, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnboardingScreen.tsx: line 109, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampAmountScreen.tsx: line 34, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampAmountScreen.tsx: line 51, col 43, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampAmountScreen.tsx: line 123, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampQuotesScreen.tsx: line 42, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampQuotesScreen.tsx: line 77, col 57, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampQuotesScreen.tsx: line 128, col 48, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampQuotesScreen.tsx: line 138, col 48, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampQuotesScreen.tsx: line 219, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 20, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 51, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 66, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 74, col 29, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 74, col 34, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 77, col 7, Warning - Unexpected console statement. (no-console)
D:\Veilpay\apps\consumer-app\src\screens\OnrampWidgetScreen.tsx: line 121, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 77, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 209, col 5, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 221, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 243, col 41, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 298, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 304, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 345, col 41, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 359, col 40, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 364, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 377, col 34, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 397, col 27, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 422, col 28, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 737, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\PaymentConfirmationScreen.tsx: line 737, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 55, col 1, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 101, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 115, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 118, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 125, col 32, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 210, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\PaymentSuccessScreen.tsx: line 210, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PrivacyLevelScreen.tsx: line 95, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PrivacyLevelScreen.tsx: line 137, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PrivacyLevelScreen.tsx: line 147, col 46, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PrivacyLevelScreen.tsx: line 163, col 29, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\PrivacyLevelScreen.tsx: line 375, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\Veilpay\apps\consumer-app\src\screens\PrivacyLevelScreen.tsx: line 375, col 35, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\QRScannerScreen.tsx: line 45, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\QRScannerScreen.tsx: line 81, col 15, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\QRScannerScreen.tsx: line 84, col 64, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\QRScannerScreen.tsx: line 144, col 33, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\QRScannerScreen.tsx: line 294, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 50, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 85, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 92, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 112, col 39, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 143, col 40, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 179, col 40, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 184, col 61, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\ReceiveQRScreen.tsx: line 368, col 38, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 54, col 8, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 170, col 25, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 177, col 27, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 185, col 32, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 231, col 56, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 238, col 45, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
D:\Veilpay\apps\consumer-app\src\screens\SendPaymentScreen.tsx: line 253, col 34, Warning - Missing return type on function. (@typescript-eslint/explicit-function-return-type)
